emp_no,first_name,last_name,gender,to_date,salary
89801,Zvonko,Giarratana,F,9999-01-01,42511
89812,Boriana,Vingron,F,9999-01-01,46415
89825,Ingmar,Isard,M,9999-01-01,109757
89838,Zhonghua,Luby,M,9999-01-01,43967
89843,Boalin,Ghelli,F,9999-01-01,50540
90110,Przemyslawa,Orsini,M,9999-01-01,40000
89859,Guangming,Lalonde,M,9999-01-01,40000
90122,Taisook,Halevi,F,9999-01-01,79995
90125,Shugo,Reghbati,M,9999-01-01,40000
90138,Shin,Selvestrel,M,9999-01-01,40000
90145,Steen,Walstra,F,9999-01-01,65927
90147,Tomokazu,Plump,M,9999-01-01,40000
90152,Chenye,Birrer,F,9999-01-01,40000
90163,Harjit,Ghandeharizadeh,F,9999-01-01,42695
90189,Tzu,Bernardeschi,M,9999-01-01,44109
90213,Kotesh,Kobara,M,9999-01-01,46545
89872,Visit,Bugrara,M,9999-01-01,80008
90215,Poorav,Liesche,F,9999-01-01,51697
90233,Martien,Setlzner,F,9999-01-01,53390
89882,Abdulla,Murrill,M,9999-01-01,64346
90250,Richard,Sluis,F,9999-01-01,56556
89883,Berry,Paludetto,M,9999-01-01,54483
90256,Toney,Brender,F,9999-01-01,53237
90261,Rimli,Merle,F,9999-01-01,40000
89885,Supot,Zumaque,M,9999-01-01,40000
90270,Djenana,Spieker,M,9999-01-01,40000
90272,Dinah,Tramer,M,9999-01-01,47357
89887,Zhonghui,Munro,M,9999-01-01,65556
90277,Conor,Alencar,M,9999-01-01,43343
90279,Arch,Geffroy,F,9999-01-01,61651
89904,Ottavia,Olivero,F,9999-01-01,72216
90288,Jaideep,Shumilov,M,9999-01-01,54595
89912,Dietrich,Ouhyoung,M,9999-01-01,58861
89915,Qunsheng,Lores,F,9999-01-01,57773
90480,Fai,Mitina,F,9999-01-01,40000
90304,Shigenori,Kavvadias,M,9999-01-01,45366
90309,Zengping,Siegrist,M,9999-01-01,40000
90314,Masaki,Rosen,M,9999-01-01,40000
90327,Jacopo,Chiola,M,9999-01-01,40000
90329,Palash,Renear,M,9999-01-01,77178
90336,Shridhar,Chaudhury,M,9999-01-01,45030
90342,King,Koshiba,M,9999-01-01,60784
90345,Willard,Liedekerke,M,9999-01-01,40000
90348,Makato,Merks,F,9999-01-01,40000
90353,Mingzeng,Cooley,M,9999-01-01,41265
90357,Honglan,Lunn,M,9999-01-01,40000
90367,Josyula,Riexinger,M,9999-01-01,44107
90386,Marc,Rosis,M,9999-01-01,40000
90481,Goh,Kemmerer,M,9999-01-01,40000
90390,Marko,Kadhim,M,9999-01-01,40000
90493,Ravishankar,Fargier,F,9999-01-01,40000
90405,Theirry,Muchinsky,F,9999-01-01,55154
90411,Shahid,Gimbel,M,9999-01-01,40000
90413,Qunsheng,Ramamoorthy,M,9999-01-01,40000
90519,Syozo,Rodite,F,9999-01-01,64927
90425,Masasuke,Schrift,M,9999-01-01,54347
90428,Niranjan,Braunschweig,M,9999-01-01,87870
90442,Suzette,Merkl,M,9999-01-01,58055
90453,Beshir,Pashtan,M,9999-01-01,83673
90522,IEEE,Beerel,F,9999-01-01,40000
90458,Rimli,Kadhim,M,9999-01-01,49704
90463,Takahito,Fabrizio,M,9999-01-01,40000
90527,Shuzo,Erman,M,9999-01-01,45050
90536,Leah,Hutton,M,9999-01-01,59410
90559,Amalendu,Schlegelmilch,M,9999-01-01,40000
90572,Naraig,Tokunaga,M,9999-01-01,44564
90661,Christ,Marquardt,M,9999-01-01,52063
90664,Ziva,Backhouse,F,9999-01-01,68887
90582,Tuval,Akiyama,F,9999-01-01,42538
90672,Xiaoqiang,Vernadat,M,9999-01-01,57552
90673,Younwoo,Hutton,F,9999-01-01,50787
90674,Tzu,Nastansky,F,9999-01-01,40000
90680,Frederique,Nyrup,M,9999-01-01,40000
90589,Bluma,Reinhard,F,9999-01-01,40000
90687,Babette,Limongiello,M,9999-01-01,40000
90591,Mark,Vesna,M,9999-01-01,52312
90703,Badri,Perz,F,9999-01-01,40000
90603,Kristine,Birge,M,9999-01-01,40000
90714,Boriana,Manderick,F,9999-01-01,89519
90637,Kauko,Kusakabe,M,9999-01-01,84933
90734,Alejandro,Zirintsis,F,9999-01-01,40000
90743,Rayond,Emden,M,9999-01-01,45210
90745,Richard,Marletta,M,9999-01-01,42888
90749,Martins,Vesna,F,9999-01-01,58527
90760,Hein,Vingron,M,9999-01-01,42430
90762,Paris,Choobineh,F,9999-01-01,40000
90765,Lein,Neiman,M,9999-01-01,40000
90642,Yinlin,Savasere,F,9999-01-01,40000
90771,Divier,Luon,M,9999-01-01,40000
90776,Bouchung,Skrikant,M,9999-01-01,52866
90778,Leucio,Kaiserswerth,F,9999-01-01,40000
90793,Jinpo,Acton,F,9999-01-01,47728
90802,Magy,Isard,M,9999-01-01,56429
90805,Masoud,Sessa,F,9999-01-01,40000
90810,Barton,Buchter,F,9999-01-01,40000
90812,Marie,Thibadeau,M,9999-01-01,79292
90648,Christoper,Bottner,M,9999-01-01,63829
90821,Jingling,Kadhim,M,9999-01-01,55574
91034,Masali,Hopewell,F,9999-01-01,47568
91058,Weijing,Litzkow,F,9999-01-01,61544
91080,Parviz,Skogmar,M,9999-01-01,75195
90857,Kish,Thisen,M,9999-01-01,75740
90862,Masadi,Billingsley,M,9999-01-01,72633
90867,Kristin,Parfitt,F,9999-01-01,79975
91093,Josyula,Luders,F,9999-01-01,67687
90878,Odysseas,Tagansky,F,9999-01-01,40000
90880,Prodip,Einsfeld,M,9999-01-01,88578
90886,Harngdar,Heusch,F,9999-01-01,40000
90889,Berhard,Braccini,M,9999-01-01,45704
91101,Gennady,Siksek,M,9999-01-01,40000
90895,Guenter,Lorch,F,9999-01-01,40156
90903,Richara,Sadowski,F,9999-01-01,53494
90908,Toshimi,Cronan,F,9999-01-01,40000
90912,Kazunori,Feldmann,M,9999-01-01,45030
90913,Xiahua,Levergood,M,9999-01-01,49708
90914,Danel,Mandell,M,9999-01-01,47610
90923,Raimond,Bhattacharjee,M,9999-01-01,56684
90925,Odinaldo,Bugrara,F,9999-01-01,40000
90931,Sadun,Rousseau,M,9999-01-01,75102
90936,Xinglin,Yavatkar,M,9999-01-01,92208
90946,Arunas,Chaudhuri,F,9999-01-01,40000
90948,Gully,Matteis,M,9999-01-01,40000
90964,Basil,Kuszyk,M,9999-01-01,40000
90975,Dulce,Brickell,M,9999-01-01,40000
90978,Ramya,Ouhyoung,F,9999-01-01,55276
90994,Xinyu,Merel,M,9999-01-01,52831
90998,Jessie,Schwartzbauer,F,9999-01-01,81503
91009,Minghong,Liedekerke,M,9999-01-01,40000
91018,Vitali,Binding,F,9999-01-01,40000
91022,Alagu,Kropatsch,M,9999-01-01,40000
91023,Volkmar,Nitsche,F,9999-01-01,49520
91029,Navin,Crooks,F,9999-01-01,78691
91217,Xuedong,Nilsson,F,9999-01-01,56086
91225,Pranjal,Mamelak,M,9999-01-01,58877
91227,Spyrose,Bala,M,9999-01-01,40000
91228,Hauke,Leijenhorst,M,9999-01-01,54436
91243,Mads,Anick,F,9999-01-01,53083
91246,Xiaoshan,Makrucki,M,9999-01-01,46361
91265,Somnath,Ohori,M,9999-01-01,85948
91270,Xiahua,Hiraishi,F,9999-01-01,65288
91274,Khalid,Gecsel,F,9999-01-01,43353
91307,Gladys,Erva,F,9999-01-01,59638
91310,Gaurav,Kakkad,F,9999-01-01,59605
91314,Hilari,Fendler,M,9999-01-01,50460
91325,Phillip,Beutelspacher,M,9999-01-01,49253
91341,Weiru,Fontan,M,9999-01-01,40000
91348,Basim,Muchinsky,F,9999-01-01,40000
91350,Boriana,Murrill,M,9999-01-01,44380
91365,Xudong,Caine,M,9999-01-01,68564
91367,Kerryn,Sluis,M,9999-01-01,40000
91373,Shigenori,Cusworth,M,9999-01-01,87007
91107,Fuqing,Hmelo,M,9999-01-01,91417
91387,Shakhar,Jumpertz,F,9999-01-01,40197
91113,Goncalo,Begiun,M,9999-01-01,80500
91395,Golgen,Aseltine,M,9999-01-01,78789
91126,Constantijn,Piazza,F,9999-01-01,40000
91127,Phuoc,Baar,F,9999-01-01,64893
91139,Gererd,Quittner,M,9999-01-01,62547
91150,Kwee,Schaad,F,9999-01-01,74637
91401,Taegyun,Fetvedt,M,9999-01-01,40000
91411,Chenyi,Keirsey,M,9999-01-01,57593
91413,Ekawit,Asser,M,9999-01-01,40000
91420,Jacqueline,Suppi,M,9999-01-01,70312
91424,Mabry,Talmon,M,9999-01-01,40000
91429,Shaunak,Pollock,M,9999-01-01,76441
91153,Yefim,Clouatre,M,9999-01-01,40000
91438,Feiyu,Comellas,M,9999-01-01,40000
91187,Shigehito,Falby,M,9999-01-01,86475
91451,Akeno,Savasere,F,9999-01-01,40000
91452,Nevio,Flasterstein,F,9999-01-01,81767
91457,Volkmar,Schusler,F,9999-01-01,85084
91473,Gadiel,Kuzuoka,M,9999-01-01,40000
91475,Pranay,Raczkowsky,M,9999-01-01,64386
91204,Wanqing,Shigei,M,9999-01-01,47553
91489,Leucio,Viele,M,9999-01-01,40000
91493,Filipe,Gien,F,9999-01-01,43320
91496,Sven,Casperson,M,9999-01-01,55157
91500,Bogdan,Kriebel,F,9999-01-01,42243
91506,Lillian,Isaac,F,9999-01-01,91478
91510,Chandrasekaran,Murthy,F,9999-01-01,40000
91607,Josyula,Speckmann,F,9999-01-01,40000
91516,Kolar,Bazzichi,M,9999-01-01,53397
91517,Serif,Hofstetter,M,9999-01-01,81869
91519,Danco,Panienski,M,9999-01-01,40000
91521,Akeel,Murthy,F,9999-01-01,60815
91527,Basant,Klerer,M,9999-01-01,50492
91541,Slavian,McFarlin,M,9999-01-01,40000
91557,Yuping,Gomatam,M,9999-01-01,40000
91563,Hugh,Munos,M,9999-01-01,47996
91566,Hongzue,Rohrbach,F,9999-01-01,74683
91583,Dinkar,Kroft,M,9999-01-01,66424
91608,Sachio,Osgood,F,9999-01-01,40000
91614,Yechezkel,Wixon,M,9999-01-01,40000
91620,Jenwei,McDermid,F,9999-01-01,40000
91623,Haldun,Manderick,M,9999-01-01,40000
91630,Saniya,Maquelin,M,9999-01-01,54178
91637,Gino,Menhoudj,F,9999-01-01,70947
91774,Hugo,Pietracaprina,M,9999-01-01,89162
91775,Kristian,Nishimukai,F,9999-01-01,49481
91638,Youjian,Siprelle,M,9999-01-01,61328
91799,Dayanand,Gill,F,9999-01-01,56114
91802,Alassane,Meriste,F,9999-01-01,63586
91807,Susuma,Masaki,F,9999-01-01,40000
91813,Zhiwei,Bernini,M,9999-01-01,40000
91656,Clyde,Collavizza,M,9999-01-01,40000
91820,Arunachalam,Hofman,F,9999-01-01,50117
91845,Caolyn,Zeidenstein,F,9999-01-01,45505
91846,Subbu,Selvestrel,M,9999-01-01,40000
91675,Parke,Wrigley,F,9999-01-01,80474
91850,Rasikan,Keirsey,M,9999-01-01,40000
91688,Vishv,Veevers,M,9999-01-01,40000
91871,Selwyn,Androutsos,M,9999-01-01,40000
91885,Fai,Moehrke,M,9999-01-01,40000
91694,Maha,Showalter,M,9999-01-01,51244
91888,Peer,Werthner,M,9999-01-01,40000
91702,Kensei,Stanfel,F,9999-01-01,44308
91898,Dines,Brlek,F,9999-01-01,53445
91903,Rosalie,Kaiser,M,9999-01-01,46810
91904,Cordelia,Penttonen,M,9999-01-01,64913
91908,Munenori,Kalsbeek,M,9999-01-01,40000
91912,Dzung,Marletta,F,9999-01-01,40000
91913,Alain,Hofmeyr,F,9999-01-01,40000
91708,Mori,Bahi,M,9999-01-01,40000
91927,Yongqiao,Valtorta,F,9999-01-01,64389
91720,Phillip,Suwa,M,9999-01-01,44672
91932,Zhenhua,Crooks,M,9999-01-01,40000
91933,Alassane,Radivojevic,M,9999-01-01,42252
91947,Bikash,Slaats,F,9999-01-01,40000
91722,Yonghoan,Dolinsky,M,9999-01-01,40000
91953,Nirmal,Luks,M,9999-01-01,64003
91746,Kiam,Cools,M,9999-01-01,40000
91763,Abdulla,Gronowski,F,9999-01-01,50283
92144,Ymte,Rosar,F,9999-01-01,60310
92003,Martial,Matheson,F,9999-01-01,47478
92145,Marl,Schueller,M,9999-01-01,86009
92157,Ioana,Matzel,F,9999-01-01,72728
92027,Georg,Adachi,M,9999-01-01,40000
92043,Chriss,Lortz,M,9999-01-01,59307
92053,Uri,Gonthier,F,9999-01-01,79053
92054,Gonzalo,Cooley,M,9999-01-01,65403
92063,Deniz,Olivero,M,9999-01-01,52172
92185,Sarita,Cannane,M,9999-01-01,68740
92089,Youjian,Fiutem,M,9999-01-01,44320
92093,Ulises,Diderrich,M,9999-01-01,72076
92095,Ekawit,Pargaonkar,M,9999-01-01,54158
92117,Djelloul,Hammerschmidt,M,9999-01-01,40239
92133,Tran,Sommer,M,9999-01-01,58003
92136,Isaac,Kamber,F,9999-01-01,48941
92140,Heping,Khasidashvili,M,9999-01-01,41628
92191,Conal,Ossenbruggen,F,9999-01-01,40167
92210,Kazuhito,Assaf,M,9999-01-01,40000
92225,Make,Versino,M,9999-01-01,79752
92338,Fun,Verspoor,M,9999-01-01,40000
92340,Berhard,Nitsch,F,9999-01-01,45547
92344,Paloma,Hanabata,M,9999-01-01,40000
92235,Leni,Bauknecht,M,9999-01-01,40000
92354,Chaosheng,Lammel,F,9999-01-01,41560
92248,Alejandro,Liesche,M,9999-01-01,43279
92251,Jianhao,Furudate,M,9999-01-01,64631
92262,Danae,Imataki,M,9999-01-01,46407
92263,Takahiro,Spataro,F,9999-01-01,42132
92285,Mart,Benaini,F,9999-01-01,61890
92305,Srinidhi,Nooteboom,F,9999-01-01,58467
92373,Angus,Lupu,M,9999-01-01,40000
92385,Nagui,Armand,M,9999-01-01,44386
92415,Zorica,Lemarechal,M,9999-01-01,60129
92417,Aimee,Pollacia,F,9999-01-01,59453
92313,Xudong,Setia,F,9999-01-01,92546
92429,Mariusz,Yurov,F,9999-01-01,40000
92322,Jolita,Grospietsch,F,9999-01-01,40000
92323,Florina,Azuma,M,9999-01-01,67140
92441,Shugo,Bennet,F,9999-01-01,53324
92442,Lenore,Birdsall,M,9999-01-01,48790
92513,Honesty,Asrin,F,9999-01-01,55687
92466,Rajmohan,Varman,M,9999-01-01,83883
92517,Mamdouh,Suessmith,M,9999-01-01,40000
92533,Martine,Eastman,M,9999-01-01,40000
92479,Jinpo,Leuchs,M,9999-01-01,40000
92485,Hein,Turnbull,F,9999-01-01,55068
92535,Sarita,Pero,F,9999-01-01,64712
92489,Bowen,Murthy,M,9999-01-01,40000
92493,Constantijn,Merro,M,9999-01-01,40000
92536,Nitsan,Rouquie,F,9999-01-01,59854
92563,Kensyu,Ranze,M,9999-01-01,49734
92508,Alassane,Baaz,M,9999-01-01,40000
92592,Kirk,Lorho,F,9999-01-01,76317
92627,Xiaoshan,Yurek,F,9999-01-01,60034
92637,Adhemar,Denos,F,9999-01-01,57104
92644,Hideo,Baig,M,9999-01-01,40000
92720,Sungwon,Bondorf,F,9999-01-01,59377
92646,Xianlong,Fadgyas,F,9999-01-01,66314
92652,Pramod,Mansanne,F,9999-01-01,40000
92667,Aloke,Takanami,F,9999-01-01,75466
92683,Kwan,Bouloucos,M,9999-01-01,40000
92757,Valery,Waymire,M,9999-01-01,59745
92770,Sudharsan,Braunmuhl,M,9999-01-01,46554
92688,Mitsuyuki,Schahn,F,9999-01-01,79400
92776,Elzbieta,Schapiro,M,9999-01-01,74897
92690,Jackson,Yurov,M,9999-01-01,52299
92785,Lunjin,Underwood,M,9999-01-01,40000
92888,Chanjung,Capobianchi,F,9999-01-01,47910
92796,Susumu,Tagansky,F,9999-01-01,43935
92801,Marco,Vrecion,M,9999-01-01,46452
92802,Alair,Luks,F,9999-01-01,76564
92808,Hinrich,Junet,F,9999-01-01,40000
92821,Ute,Journel,M,9999-01-01,47254
92829,Nechama,Kalefeld,M,9999-01-01,50087
92833,Jeanna,Jullig,M,9999-01-01,47336
92835,Freyja,Godskesen,M,9999-01-01,56357
92898,Gil,Ghazalie,F,9999-01-01,68060
92842,Maris,Lorie,F,9999-01-01,40000
92945,Marlo,Tyugu,M,9999-01-01,92271
92870,Atilio,Imataki,F,9999-01-01,47261
92878,Phule,Birjandi,M,9999-01-01,78958
92879,Mana,Hellwagner,M,9999-01-01,49087
92946,Yannik,Thombley,F,9999-01-01,52852
92950,Weiru,Kushner,F,9999-01-01,40386
92959,Trygve,Honiden,M,9999-01-01,49541
92961,Youjian,Speek,M,9999-01-01,57513
92965,Weiye,Salinas,F,9999-01-01,56969
92968,Moriyoshi,Gecseg,F,9999-01-01,40000
93080,Amstein,Heering,F,9999-01-01,88350
92972,Marjo,Ramamoorthy,M,9999-01-01,41684
93085,Evgueni,Parhami,F,9999-01-01,59899
93086,Arco,Lubachevsky,M,9999-01-01,44885
92977,Alair,Naumovich,F,9999-01-01,67607
93095,Sushant,Krider,F,9999-01-01,45023
92980,Quingbo,Kakkad,M,9999-01-01,50216
93102,Magdalena,Barvinok,F,9999-01-01,40000
93103,Ramya,Kermarrec,F,9999-01-01,40000
93107,Martien,Buchter,F,9999-01-01,43059
93108,Danny,Dayang,M,9999-01-01,40000
92983,Masoud,Rosca,M,9999-01-01,48444
93120,Maria,Calkin,F,9999-01-01,40000
92987,Kiyotoshi,Emden,M,9999-01-01,56600
93123,Kirk,Shackel,M,9999-01-01,50787
93130,Kwun,Neimat,M,9999-01-01,90388
93001,Kersti,Pusterhofer,M,9999-01-01,70062
93143,Tonia,Makinen,M,9999-01-01,43377
93150,Piyush,Papsdorf,M,9999-01-01,60559
93017,Gian,Terkki,F,9999-01-01,40000
93160,Trygve,Hinsberger,F,9999-01-01,55396
93161,Giao,Garrabrants,F,9999-01-01,81897
93164,Frazer,Ruemmler,M,9999-01-01,52877
93020,Masako,Fraisse,M,9999-01-01,44947
93183,Kenton,Marzano,F,9999-01-01,47299
93038,Chenyi,Michaeli,M,9999-01-01,68017
93189,Neven,Dalton,M,9999-01-01,43919
93195,Domenico,Baak,F,9999-01-01,40000
93197,Arie,Magliocco,F,9999-01-01,91424
93203,Danel,Zizka,F,9999-01-01,45304
93039,Martijn,Heiserman,M,9999-01-01,58307
93049,Christoper,Ananiadou,F,9999-01-01,45717
93219,Dulce,Kolinko,F,9999-01-01,40000
93221,Sanjit,McDermid,M,9999-01-01,50551
93224,Shigeo,Gonthier,F,9999-01-01,69126
93061,Cheong,Matteis,M,9999-01-01,53754
93241,Juichirou,Borstler,M,9999-01-01,72731
93436,Ung,Crooks,M,9999-01-01,40779
93445,Shahaf,Imataki,F,9999-01-01,40000
93447,Gregory,Standera,F,9999-01-01,40000
93450,Jiakeng,Kieras,M,9999-01-01,68059
93254,Shigeo,Cichocki,F,9999-01-01,63450
93451,Elliott,Staudhammer,M,9999-01-01,53522
93261,Pintsang,Luca,M,9999-01-01,44298
93454,Subhada,Munawer,M,9999-01-01,41033
93273,Eberhardt,Schwartzbauer,M,9999-01-01,40000
93455,Tsutomu,Hashii,F,9999-01-01,59917
93458,Jagoda,Pero,M,9999-01-01,45840
93291,Kasidit,Hofstetter,M,9999-01-01,60896
93296,Baoqiu,Montresor,M,9999-01-01,64693
93491,Margo,Heinisuo,F,9999-01-01,40000
93299,Hatsukazu,Swist,F,9999-01-01,65191
93314,Carrsten,Beeson,F,9999-01-01,40000
93321,Masako,Nivat,F,9999-01-01,66526
93329,Shirish,Anily,M,9999-01-01,82724
93492,Lenore,Yetim,M,9999-01-01,40000
93344,Bernardo,Escriba,F,9999-01-01,74129
93357,Padma,Prochazka,M,9999-01-01,64343
93359,Elliott,Takanami,M,9999-01-01,62448
93366,Heejo,Schach,M,9999-01-01,71579
93385,Sibyl,Marrakchi,F,9999-01-01,40000
93389,Sungwon,Hooghiemstra,F,9999-01-01,48553
93396,Giap,Penn,M,9999-01-01,40000
93399,Rosalie,Bennet,M,9999-01-01,40000
93405,Tamiya,Marrevee,M,9999-01-01,53039
93412,Sivanarayana,Sinicrope,F,9999-01-01,62485
93416,Naftaly,Flowers,M,9999-01-01,69930
93422,Nathan,Stiles,M,9999-01-01,52497
93426,Olivera,Kambil,M,9999-01-01,40000
93430,Golgen,Baar,M,9999-01-01,90656
93433,Abdelkader,Tchuente,M,9999-01-01,88427
93634,Dietrich,Chelton,M,9999-01-01,53040
93653,Filipp,Greenaway,M,9999-01-01,40000
93670,Djelloul,Pulkowski,M,9999-01-01,54647
93682,Mari,Mukaidono,M,9999-01-01,40408
93686,Zhiwei,Radivojevic,M,9999-01-01,40000
93718,Moie,Kropf,F,9999-01-01,40000
93721,Supot,Isaak,M,9999-01-01,50876
93722,Tetsurou,Kavraki,F,9999-01-01,58350
93495,Lunjin,Gill,F,9999-01-01,41835
93729,Maik,Sadowsky,F,9999-01-01,40000
93730,Aemilian,Noriega,M,9999-01-01,57937
93735,Bernice,Krichel,M,9999-01-01,51788
93509,Lijie,Perl,M,9999-01-01,40000
93742,Shay,Ushiama,F,9999-01-01,65129
93745,Mandell,Schrooten,M,9999-01-01,41972
93747,Martina,Christ,F,9999-01-01,54442
93754,Xianlong,Ernst,M,9999-01-01,51626
93512,Rutger,Ramras,M,9999-01-01,44544
93763,Kazuhisa,Jullig,F,9999-01-01,82505
93519,Bartek,Kolinko,M,9999-01-01,58520
93778,Genki,Waterhouse,M,9999-01-01,41371
93785,Francesca,VanScheik,M,9999-01-01,45564
93520,Angel,Unni,M,9999-01-01,43894
93536,Zhonghua,Zongker,M,9999-01-01,54589
93796,Zhonghua,Armand,F,9999-01-01,46673
93798,Monique,Azumi,F,9999-01-01,68796
93539,Stevo,Heystek,M,9999-01-01,73867
93540,Vitali,Thebaut,F,9999-01-01,40000
93551,Sanjay,Shrader,M,9999-01-01,72440
93553,Maris,Swist,F,9999-01-01,66269
93561,Mario,Takkinen,F,9999-01-01,80036
93813,Giordano,Janetzko,M,9999-01-01,66154
93825,Rosella,Mitsuhashi,F,9999-01-01,83974
93576,Xuedong,Thorensen,F,9999-01-01,70898
93846,Parke,Bratten,F,9999-01-01,44861
93854,Constantine,Rosaz,M,9999-01-01,40000
93601,Leucio,Piveteau,M,9999-01-01,47561
93869,Lijie,Maccarone,F,9999-01-01,42219
93603,Moon,Gniady,M,9999-01-01,40000
93887,Zdislav,Sidou,M,9999-01-01,40000
93611,Mizuhito,Gronowski,F,9999-01-01,47845
93995,Saeed,Luon,M,9999-01-01,40000
93915,Genevieve,Waymire,F,9999-01-01,40000
93921,Chuanti,Driscoll,M,9999-01-01,51567
93928,Tomoyuki,Axelband,F,9999-01-01,97546
93932,Giap,Parveen,M,9999-01-01,67638
93938,Boutros,Veeraraghavan,F,9999-01-01,117948
94008,Sumali,Itzfeldt,F,9999-01-01,71411
93942,Thanasis,Tiemann,F,9999-01-01,40000
93947,Toshiki,Heyers,F,9999-01-01,40553
94028,Bernt,Fraisse,F,9999-01-01,58868
93958,Morrie,Cyre,M,9999-01-01,40000
93960,Xianlong,Seghrouchni,F,9999-01-01,79786
93964,Shimshon,Chelton,M,9999-01-01,47440
93975,Gererd,Calkin,M,9999-01-01,50598
93976,Demin,Dengi,F,9999-01-01,43871
94030,Masato,Shobatake,F,9999-01-01,40000
93984,Saniya,Journel,F,9999-01-01,40000
93986,Elzbieta,Perry,F,9999-01-01,74080
94032,Jinya,Katiyar,M,9999-01-01,49006
94034,Vasilis,Riesenhuber,F,9999-01-01,40000
94042,Yonghoan,Bruckman,F,9999-01-01,76816
94046,Valeska,Nourani,M,9999-01-01,63968
94062,Maia,Genther,M,9999-01-01,40000
94118,Gina,Ellozy,F,9999-01-01,40000
94195,Arch,Rabehasaina,M,9999-01-01,40000
94200,Mahendra,Michaeli,M,9999-01-01,56983
94201,Mana,Fabrizio,F,9999-01-01,57010
94120,Limsoon,Ohori,M,9999-01-01,40000
94206,Denis,Cooley,M,9999-01-01,57305
94142,Weiyi,Avouris,M,9999-01-01,52579
94208,Kaijung,Lienhardt,F,9999-01-01,56654
94210,Ekawit,Pouyioutas,M,9999-01-01,61007
94211,Martins,Yurov,F,9999-01-01,41359
94143,Bartek,Argence,F,9999-01-01,40000
94229,Shen,Thambidurai,M,9999-01-01,59707
94150,Geoffrey,Eiron,M,9999-01-01,81171
94239,Divier,Rosiles,M,9999-01-01,40000
94156,Kristen,Norsworthy,M,9999-01-01,50660
94161,Sajjad,Zuberek,M,9999-01-01,47335
94260,Shooichi,Marquardt,M,9999-01-01,63630
94164,Frazer,Naumovich,F,9999-01-01,59615
94270,Serge,Heuser,F,9999-01-01,47324
94170,Bader,Yoshimura,F,9999-01-01,40000
94172,Ronnie,Bage,F,9999-01-01,74442
94281,Rutger,Peres,M,9999-01-01,40000
94285,Goa,Munro,M,9999-01-01,40000
94364,Heon,Heping,M,9999-01-01,40000
94287,Kiyokazu,Buchter,M,9999-01-01,56942
94288,Michaela,Monarch,F,9999-01-01,40168
94293,Susuma,Qiwen,M,9999-01-01,40000
94309,Tomoyuki,Zobel,M,9999-01-01,58503
94313,Menkae,Birdsall,F,9999-01-01,40000
94388,Zvonko,Denos,M,9999-01-01,48919
94320,Kirk,Papsdorf,F,9999-01-01,40000
94322,Ronnie,Moffat,M,9999-01-01,55093
94332,Teiji,Sudbeck,M,9999-01-01,70419
94405,Ramalingam,Escriba,F,9999-01-01,56322
94341,Bokyung,Serre,F,9999-01-01,43773
94342,Ramalingam,Demizu,F,9999-01-01,40000
94354,Aleksandar,Apsitis,M,9999-01-01,43522
94410,Iara,Schieder,M,9999-01-01,58035
94419,Felicidad,Socorro,F,9999-01-01,40000
94422,Ayakannu,Fortenbacher,F,9999-01-01,59735
94425,Kersti,Nergos,M,9999-01-01,69211
94438,Demos,Lueh,M,9999-01-01,40000
94574,Abdelghani,Dulli,F,9999-01-01,41871
94462,Sadegh,Lukaszewicz,M,9999-01-01,64764
94582,Willard,Baar,F,9999-01-01,56843
94589,Sibyl,Heusch,M,9999-01-01,40000
94592,Sven,Boudaillier,M,9999-01-01,52369
94596,Nahid,Biros,M,9999-01-01,45491
94603,Fox,Kuszyk,M,9999-01-01,46637
94606,Berni,Casley,F,9999-01-01,67274
94464,Weicheng,Alameldin,F,9999-01-01,40000
94465,Huiqun,Dalphin,F,9999-01-01,40000
94469,Moto,Fendler,F,9999-01-01,50405
94625,Kwangyoen,Kalorkoti,M,9999-01-01,46820
94480,Remzi,Majewski,M,9999-01-01,46941
94637,Kazuhira,Terekhov,M,9999-01-01,67951
94658,Basil,Kaelbling,M,9999-01-01,93862
94665,Nirmal,Talmon,F,9999-01-01,52641
94666,Gudjon,Denti,M,9999-01-01,59634
94667,Naraig,Rebaine,M,9999-01-01,40000
94680,Teruyuki,Baja,F,9999-01-01,49933
94681,Nigel,Clemencon,M,9999-01-01,45741
94684,Subbu,Stiles,M,9999-01-01,48058
94704,Rimon,Thombley,M,9999-01-01,43336
94709,Brewster,Lemarechal,M,9999-01-01,40000
94710,Anneke,Schrooten,F,9999-01-01,79794
94732,Heping,Eiter,M,9999-01-01,40673
94734,Bingning,Anguita,F,9999-01-01,70247
94735,Rosine,Peak,M,9999-01-01,45032
94736,Visit,Trelles,F,9999-01-01,40000
94743,Jinxi,Reinhard,F,9999-01-01,51818
94745,Genki,Leslie,F,9999-01-01,40000
94496,Sungwon,Akiyama,M,9999-01-01,40414
94769,Guozhong,Montemayor,M,9999-01-01,41393
94775,Moie,Kilgore,F,9999-01-01,77750
94516,Toong,Rassart,F,9999-01-01,57736
94815,Kwun,Dusink,F,9999-01-01,46691
94822,Marit,Parascandalo,F,9999-01-01,64435
94521,Deborah,Schlegelmilch,M,9999-01-01,57799
94828,Anoosh,Dahlbom,F,9999-01-01,40000
94833,Miyeon,Kleiser,M,9999-01-01,74499
94525,Sadok,Brookner,F,9999-01-01,40000
94838,Howell,Czap,M,9999-01-01,56605
94531,Kannan,Bahl,M,9999-01-01,49858
